#************************************************************************
# 
#    These are data from the COMPASS Collaboration.
#    
#    
#    
# 
#    
# 
#    C. Adolph et al, arXiv:1305.7317 [hep-ex]
# 
#************************************************************************
# 
# h+ multiplicities from COMPASS
# 
# Target: Deuteron (Li6)
# 
#
#  i          mult              stat (+/-)              syst (+/-)              Q2      x         z           Php
7409  1.941914E+00  2.246330E-02  9.709569E-02  2.950000E+00  5.330000E-02  3.250000E-01  1.936492E-01
7410  2.358500E+00  2.850000E-02  1.179250E-01  2.950000E+00  5.330000E-02  3.250000E-01  2.500000E-01
7411  2.564621E+00  3.253844E-02  1.282310E-01  2.950000E+00  5.330000E-02  3.250000E-01  2.958040E-01
7412  2.549788E+00  3.555348E-02  1.274894E-01  2.950000E+00  5.330000E-02  3.250000E-01  3.354102E-01
7413  2.563038E+00  3.782261E-02  1.281519E-01  2.950000E+00  5.330000E-02  3.250000E-01  3.708099E-01
7414  2.574279E+00  3.950506E-02  1.287139E-01  2.950000E+00  5.330000E-02  3.250000E-01  4.031129E-01
7415  2.489823E+00  4.070319E-02  1.244912E-01  2.950000E+00  5.330000E-02  3.250000E-01  4.330127E-01
7416  2.323325E+00  4.148795E-02  1.161663E-01  2.950000E+00  5.330000E-02  3.250000E-01  4.609772E-01
7417  2.243712E+00  4.191122E-02  1.121856E-01  2.950000E+00  5.330000E-02  3.250000E-01  4.873397E-01
7418  2.255354E+00  4.406189E-02  1.127677E-01  2.950000E+00  5.330000E-02  3.250000E-01  5.123475E-01
7419  2.049319E+00  4.289522E-02  1.024660E-01  2.950000E+00  5.330000E-02  3.250000E-01  5.361903E-01
7420  1.812333E+00  4.136726E-02  9.061665E-02  2.950000E+00  5.330000E-02  3.250000E-01  5.590170E-01
7421  1.790480E+00  4.299012E-02  8.952401E-02  2.950000E+00  5.330000E-02  3.250000E-01  5.809475E-01
7422  1.724356E+00  4.334974E-02  8.621782E-02  2.950000E+00  5.330000E-02  3.250000E-01  6.020797E-01
7423  1.527603E+00  4.108467E-02  7.638013E-02  2.950000E+00  5.330000E-02  3.250000E-01  6.224950E-01
7424  1.393708E+00  4.110474E-02  6.968539E-02  2.950000E+00  5.330000E-02  3.250000E-01  6.422616E-01
7425  1.412831E+00  4.233202E-02  7.064156E-02  2.950000E+00  5.330000E-02  3.250000E-01  6.614378E-01
7426  1.296220E+00  4.488485E-02  6.481101E-02  2.950000E+00  5.330000E-02  3.250000E-01  6.800735E-01
7427  1.156239E+00  4.049630E-02  5.781195E-02  2.950000E+00  5.330000E-02  3.250000E-01  6.982120E-01
7428  1.092450E+00  4.008990E-02  5.462249E-02  2.950000E+00  5.330000E-02  3.250000E-01  7.158911E-01
7429  9.692163E-01  3.812348E-02  4.846081E-02  2.950000E+00  5.330000E-02  3.250000E-01  7.331439E-01
7430  9.360000E-01  3.750000E-02  4.680000E-02  2.950000E+00  5.330000E-02  3.250000E-01  7.500000E-01
7431  9.105848E-01  4.139022E-02  4.552924E-02  2.950000E+00  5.330000E-02  3.250000E-01  7.664855E-01
7432  7.481883E-01  3.443545E-02  3.740942E-02  2.950000E+00  5.330000E-02  3.250000E-01  7.826238E-01
7433  7.696923E-01  3.672805E-02  3.848461E-02  2.950000E+00  5.330000E-02  3.250000E-01  7.984360E-01
7434  6.723153E-01  3.418552E-02  3.361576E-02  2.950000E+00  5.330000E-02  3.250000E-01  8.139410E-01
7435  7.130743E-01  4.311612E-02  3.565372E-02  2.950000E+00  5.330000E-02  3.250000E-01  8.291562E-01
7436  5.773625E-01  3.376389E-02  2.886812E-02  2.950000E+00  5.330000E-02  3.250000E-01  8.440972E-01
7437  6.217554E-01  6.526714E-02  3.108777E-02  2.950000E+00  5.330000E-02  3.250000E-01  8.587782E-01
7438  5.117025E-01  3.143565E-02  2.558513E-02  2.950000E+00  5.330000E-02  3.250000E-01  8.732125E-01
7439  5.075996E-01  3.194683E-02  2.537998E-02  2.950000E+00  5.330000E-02  3.250000E-01  8.874120E-01
7440  4.705244E-01  5.588604E-02  2.352622E-02  2.950000E+00  5.330000E-02  3.250000E-01  9.013878E-01
7441  4.484236E-01  3.294541E-02  2.242118E-02  2.950000E+00  5.330000E-02  3.250000E-01  9.151503E-01
7442  4.624970E-01  6.686703E-02  2.312485E-02  2.950000E+00  5.330000E-02  3.250000E-01  9.287088E-01
7443  4.314691E-01  9.420722E-02  2.157345E-02  2.950000E+00  5.330000E-02  3.250000E-01  9.420722E-01
7444  3.515315E-01  2.865746E-02  1.757658E-02  2.950000E+00  5.330000E-02  3.250000E-01  9.552487E-01
7445  3.195211E-01  3.485685E-02  1.597606E-02  2.950000E+00  5.330000E-02  3.250000E-01  9.682458E-01
7446  2.590027E-01  2.354570E-02  1.295014E-02  2.950000E+00  5.330000E-02  3.250000E-01  9.810708E-01
7447  3.179937E-01  2.782445E-02  1.589969E-02  2.950000E+00  5.330000E-02  3.250000E-01  9.937303E-01
7448  2.716823E-01  4.226168E-02  1.358411E-02  2.950000E+00  5.330000E-02  3.250000E-01  1.006231E+00
7449  2.424214E-01  2.444586E-02  1.212107E-02  2.950000E+00  5.330000E-02  3.250000E-01  1.018577E+00
7450  1.504934E-01  1.855398E-02  7.524668E-03  2.950000E+00  5.330000E-02  3.250000E-01  1.030776E+00
7451  1.708697E-01  2.109502E-02  8.543484E-03  2.950000E+00  5.330000E-02  3.250000E-01  1.054751E+00
7452  1.877104E-01  2.346380E-02  9.385521E-03  2.950000E+00  5.330000E-02  3.250000E-01  1.066536E+00
7453  1.574162E-01  2.156386E-02  7.870808E-03  2.950000E+00  5.330000E-02  3.250000E-01  1.078193E+00
7454  1.743560E-01  5.448624E-02  8.717798E-03  2.950000E+00  5.330000E-02  3.250000E-01  1.089725E+00
7455  1.343386E-01  1.982044E-02  6.716928E-03  2.950000E+00  5.330000E-02  3.250000E-01  1.101136E+00
7456  1.163602E-01  1.779888E-02  5.818008E-03  2.950000E+00  5.330000E-02  3.250000E-01  1.112430E+00
7457  1.173049E-01  1.820249E-02  5.865246E-03  2.950000E+00  5.330000E-02  3.250000E-01  1.123610E+00
7458  1.270842E-01  2.042425E-02  6.354211E-03  2.950000E+00  5.330000E-02  3.250000E-01  1.134681E+00
7459  8.843649E-01  1.140395E-02  4.421824E-02  2.950000E+00  5.330000E-02  3.750000E-01  1.118034E-01
7460  1.399696E+00  1.897762E-02  6.998481E-02  2.950000E+00  5.330000E-02  3.750000E-01  1.936492E-01
7461  1.636500E+00  2.350000E-02  8.182500E-02  2.950000E+00  5.330000E-02  3.750000E-01  2.500000E-01
7462  1.790206E+00  2.721397E-02  8.951029E-02  2.950000E+00  5.330000E-02  3.750000E-01  2.958040E-01
7463  1.856831E+00  2.951610E-02  9.284154E-02  2.950000E+00  5.330000E-02  3.750000E-01  3.354102E-01
7464  1.841442E+00  3.114803E-02  9.207210E-02  2.950000E+00  5.330000E-02  3.750000E-01  3.708099E-01
7465  1.855932E+00  3.305526E-02  9.279659E-02  2.950000E+00  5.330000E-02  3.750000E-01  4.031129E-01
7466  1.871481E+00  3.550704E-02  9.357404E-02  2.950000E+00  5.330000E-02  3.750000E-01  4.330127E-01
7467  1.737884E+00  3.503427E-02  8.689421E-02  2.950000E+00  5.330000E-02  3.750000E-01  4.609772E-01
7468  1.695942E+00  3.606314E-02  8.479711E-02  2.950000E+00  5.330000E-02  3.750000E-01  4.873397E-01
7469  1.562660E+00  3.586433E-02  7.813300E-02  2.950000E+00  5.330000E-02  3.750000E-01  5.123475E-01
7470  1.518491E+00  3.646094E-02  7.592454E-02  2.950000E+00  5.330000E-02  3.750000E-01  5.361903E-01
7471  1.451208E+00  3.577709E-02  7.256041E-02  2.950000E+00  5.330000E-02  3.750000E-01  5.590170E-01
7472  1.502330E+00  3.834254E-02  7.511651E-02  2.950000E+00  5.330000E-02  3.750000E-01  5.809475E-01
7473  1.290859E+00  3.612478E-02  6.454295E-02  2.950000E+00  5.330000E-02  3.750000E-01  6.020797E-01
7474  1.243745E+00  3.610471E-02  6.218725E-02  2.950000E+00  5.330000E-02  3.750000E-01  6.224950E-01
7475  1.204883E+00  3.725117E-02  6.024414E-02  2.950000E+00  5.330000E-02  3.750000E-01  6.422616E-01
7476  1.035812E+00  3.439477E-02  5.179058E-02  2.950000E+00  5.330000E-02  3.750000E-01  6.614378E-01
7477  1.044593E+00  3.672397E-02  5.222965E-02  2.950000E+00  5.330000E-02  3.750000E-01  6.800735E-01
7478  9.998396E-01  3.630702E-02  4.999198E-02  2.950000E+00  5.330000E-02  3.750000E-01  6.982120E-01
7479  8.719553E-01  3.436277E-02  4.359777E-02  2.950000E+00  5.330000E-02  3.750000E-01  7.158911E-01
7480  7.947280E-01  3.225833E-02  3.973640E-02  2.950000E+00  5.330000E-02  3.750000E-01  7.331439E-01
7481  7.695000E-01  3.300000E-02  3.847500E-02  2.950000E+00  5.330000E-02  3.750000E-01  7.500000E-01
7482  7.971449E-01  3.525833E-02  3.985725E-02  2.950000E+00  5.330000E-02  3.750000E-01  7.664855E-01
7483  6.777522E-01  3.287020E-02  3.388761E-02  2.950000E+00  5.330000E-02  3.750000E-01  7.826238E-01
7484  7.058174E-01  3.353431E-02  3.529087E-02  2.950000E+00  5.330000E-02  3.750000E-01  7.984360E-01
7485  6.267346E-01  3.255764E-02  3.133673E-02  2.950000E+00  5.330000E-02  3.750000E-01  8.139410E-01
7486  5.472431E-01  3.150794E-02  2.736215E-02  2.950000E+00  5.330000E-02  3.750000E-01  8.291562E-01
7487  5.571041E-01  3.207569E-02  2.785521E-02  2.950000E+00  5.330000E-02  3.750000E-01  8.440972E-01
7488  4.534349E-01  2.748090E-02  2.267174E-02  2.950000E+00  5.330000E-02  3.750000E-01  8.587782E-01
7489  4.208884E-01  2.794280E-02  2.104442E-02  2.950000E+00  5.330000E-02  3.750000E-01  8.732125E-01
7490  3.815871E-01  2.662236E-02  1.907936E-02  2.950000E+00  5.330000E-02  3.750000E-01  8.874120E-01
7491  4.092301E-01  2.884441E-02  2.046150E-02  2.950000E+00  5.330000E-02  3.750000E-01  9.013878E-01
7492  3.495874E-01  2.562421E-02  1.747937E-02  2.950000E+00  5.330000E-02  3.750000E-01  9.151503E-01
7493  3.343352E-01  2.600385E-02  1.671676E-02  2.950000E+00  5.330000E-02  3.750000E-01  9.287088E-01
7494  3.203045E-01  2.637802E-02  1.601523E-02  2.950000E+00  5.330000E-02  3.750000E-01  9.420722E-01
7495  3.018586E-01  2.674696E-02  1.509293E-02  2.950000E+00  5.330000E-02  3.750000E-01  9.552487E-01
7496  3.233941E-01  4.066633E-02  1.616971E-02  2.950000E+00  5.330000E-02  3.750000E-01  9.682458E-01
7497  3.178670E-01  2.746998E-02  1.589335E-02  2.950000E+00  5.330000E-02  3.750000E-01  9.810708E-01
7498  2.802320E-01  2.583699E-02  1.401160E-02  2.950000E+00  5.330000E-02  3.750000E-01  9.937303E-01
7499  2.012461E-01  2.012461E-02  1.006231E-02  2.950000E+00  5.330000E-02  3.750000E-01  1.006231E+00
7500  2.546444E-01  4.074310E-02  1.273222E-02  2.950000E+00  5.330000E-02  3.750000E-01  1.018577E+00
7501  1.855398E-01  2.061553E-02  9.276988E-03  2.950000E+00  5.330000E-02  3.750000E-01  1.030776E+00
7502  1.939669E-01  2.085665E-02  9.698344E-03  2.950000E+00  5.330000E-02  3.750000E-01  1.042833E+00
7503  1.518842E-01  1.898552E-02  7.594208E-03  2.950000E+00  5.330000E-02  3.750000E-01  1.054751E+00
7504  1.663797E-01  2.133073E-02  8.318984E-03  2.950000E+00  5.330000E-02  3.750000E-01  1.066536E+00
7505  2.975812E-01  9.056821E-02  1.487906E-02  2.950000E+00  5.330000E-02  3.750000E-01  1.078193E+00
7506  1.721765E-01  2.397394E-02  8.608825E-03  2.950000E+00  5.330000E-02  3.750000E-01  1.089725E+00
7507  1.312554E-01  1.717772E-02  6.562769E-03  2.950000E+00  5.330000E-02  3.750000E-01  1.101136E+00
7508  1.161377E-01  1.735390E-02  5.806883E-03  2.950000E+00  5.330000E-02  3.750000E-01  1.112430E+00
7509  1.303388E-01  2.247221E-02  6.516939E-03  2.950000E+00  5.330000E-02  3.750000E-01  1.123610E+00
7510  1.021213E-01  1.497778E-02  5.106063E-03  2.950000E+00  5.330000E-02  3.750000E-01  1.134681E+00
7511  5.064694E-01  6.037384E-03  2.532347E-02  2.950000E+00  5.330000E-02  4.500000E-01  1.118034E-01
7512  8.133265E-01  1.006976E-02  4.066633E-02  2.950000E+00  5.330000E-02  4.500000E-01  1.936492E-01
7513  9.910000E-01  1.300000E-02  4.955000E-02  2.950000E+00  5.330000E-02  4.500000E-01  2.500000E-01
7514  1.060161E+00  1.479020E-02  5.300807E-02  2.950000E+00  5.330000E-02  4.500000E-01  2.958040E-01
7515  1.137711E+00  1.609969E-02  5.688557E-02  2.950000E+00  5.330000E-02  4.500000E-01  3.354102E-01
7516  1.166568E+00  1.779888E-02  5.832840E-02  2.950000E+00  5.330000E-02  4.500000E-01  3.708099E-01
7517  1.127104E+00  1.773697E-02  5.635518E-02  2.950000E+00  5.330000E-02  4.500000E-01  4.031129E-01
7518  1.178661E+00  1.905256E-02  5.893303E-02  2.950000E+00  5.330000E-02  4.500000E-01  4.330127E-01
7519  1.122941E+00  1.936104E-02  5.614703E-02  2.950000E+00  5.330000E-02  4.500000E-01  4.609772E-01
7520  1.082869E+00  1.949359E-02  5.414344E-02  2.950000E+00  5.330000E-02  4.500000E-01  4.873397E-01
7521  1.033917E+00  2.049390E-02  5.169587E-02  2.950000E+00  5.330000E-02  4.500000E-01  5.123475E-01
7522  1.027341E+00  2.037523E-02  5.136703E-02  2.950000E+00  5.330000E-02  4.500000E-01  5.361903E-01
7523  9.782797E-01  2.012461E-02  4.891399E-02  2.950000E+00  5.330000E-02  4.500000E-01  5.590170E-01
7524  8.876878E-01  1.975222E-02  4.438439E-02  2.950000E+00  5.330000E-02  4.500000E-01  5.809475E-01
7525  8.766281E-01  2.047071E-02  4.383140E-02  2.950000E+00  5.330000E-02  4.500000E-01  6.020797E-01
7526  8.366333E-01  2.116483E-02  4.183166E-02  2.950000E+00  5.330000E-02  4.500000E-01  6.224950E-01
7527  7.797056E-01  2.055237E-02  3.898528E-02  2.950000E+00  5.330000E-02  4.500000E-01  6.422616E-01
7528  7.778509E-01  2.116601E-02  3.889254E-02  2.950000E+00  5.330000E-02  4.500000E-01  6.614378E-01
7529  7.480809E-01  2.040221E-02  3.740404E-02  2.950000E+00  5.330000E-02  4.500000E-01  6.800735E-01
7530  7.177619E-01  2.094636E-02  3.588810E-02  2.950000E+00  5.330000E-02  4.500000E-01  6.982120E-01
7531  6.385748E-01  2.004495E-02  3.192874E-02  2.950000E+00  5.330000E-02  4.500000E-01  7.158911E-01
7532  6.202398E-01  2.052803E-02  3.101199E-02  2.950000E+00  5.330000E-02  4.500000E-01  7.331439E-01
7533  5.895000E-01  1.950000E-02  2.947500E-02  2.950000E+00  5.330000E-02  4.500000E-01  7.500000E-01
7534  5.442047E-01  1.992862E-02  2.721023E-02  2.950000E+00  5.330000E-02  4.500000E-01  7.664855E-01
7535  5.259232E-01  1.878297E-02  2.629616E-02  2.950000E+00  5.330000E-02  4.500000E-01  7.826238E-01
7536  4.838522E-01  1.916246E-02  2.419261E-02  2.950000E+00  5.330000E-02  4.500000E-01  7.984360E-01
7537  4.639464E-01  1.953458E-02  2.319732E-02  2.950000E+00  5.330000E-02  4.500000E-01  8.139410E-01
7538  4.444277E-01  1.824144E-02  2.222139E-02  2.950000E+00  5.330000E-02  4.500000E-01  8.291562E-01
7539  4.220486E-01  1.857014E-02  2.110243E-02  2.950000E+00  5.330000E-02  4.500000E-01  8.440972E-01
7540  3.727097E-01  1.717556E-02  1.863549E-02  2.950000E+00  5.330000E-02  4.500000E-01  8.587782E-01
7541  3.737349E-01  1.746425E-02  1.868675E-02  2.950000E+00  5.330000E-02  4.500000E-01  8.732125E-01
7542  3.141438E-01  1.597342E-02  1.570719E-02  2.950000E+00  5.330000E-02  4.500000E-01  8.874120E-01
7543  3.136830E-01  1.622498E-02  1.568415E-02  2.950000E+00  5.330000E-02  4.500000E-01  9.013878E-01
7544  3.221329E-01  1.830301E-02  1.610664E-02  2.950000E+00  5.330000E-02  4.500000E-01  9.151503E-01
7545  2.971868E-01  1.671676E-02  1.485934E-02  2.950000E+00  5.330000E-02  4.500000E-01  9.287088E-01
7546  2.788534E-01  1.695730E-02  1.394267E-02  2.950000E+00  5.330000E-02  4.500000E-01  9.420722E-01
7547  2.651770E-01  1.585713E-02  1.325885E-02  2.950000E+00  5.330000E-02  4.500000E-01  9.552487E-01
7548  2.408996E-01  1.587923E-02  1.204498E-02  2.950000E+00  5.330000E-02  4.500000E-01  9.682458E-01
7549  2.264312E-01  1.530471E-02  1.132156E-02  2.950000E+00  5.330000E-02  4.500000E-01  9.810708E-01
7550  2.160370E-01  1.450846E-02  1.080185E-02  2.950000E+00  5.330000E-02  4.500000E-01  9.937303E-01
7551  1.968187E-01  1.408723E-02  9.840935E-03  2.950000E+00  5.330000E-02  4.500000E-01  1.006231E+00
7552  1.904740E-01  1.385265E-02  9.523699E-03  2.950000E+00  5.330000E-02  4.500000E-01  1.018577E+00
7553  2.288324E-01  2.886174E-02  1.144162E-02  2.950000E+00  5.330000E-02  4.500000E-01  1.030776E+00
7554  1.856242E-01  2.711365E-02  9.281211E-03  2.950000E+00  5.330000E-02  4.500000E-01  1.042833E+00
7555  1.434462E-01  1.223511E-02  7.172308E-03  2.950000E+00  5.330000E-02  4.500000E-01  1.054751E+00
7556  1.640333E-01  1.429159E-02  8.201665E-03  2.950000E+00  5.330000E-02  4.500000E-01  1.066536E+00
7557  1.647479E-01  1.423215E-02  8.237394E-03  2.950000E+00  5.330000E-02  4.500000E-01  1.078193E+00
7558  1.174723E-01  1.133314E-02  5.873616E-03  2.950000E+00  5.330000E-02  4.500000E-01  1.089725E+00
7559  1.409454E-01  1.321363E-02  7.047269E-03  2.950000E+00  5.330000E-02  4.500000E-01  1.101136E+00
7560  1.274845E-01  1.268170E-02  6.374223E-03  2.950000E+00  5.330000E-02  4.500000E-01  1.112430E+00
7561  1.038216E-01  1.191027E-02  5.191079E-03  2.950000E+00  5.330000E-02  4.500000E-01  1.123610E+00
7562  1.293536E-01  1.293536E-02  6.467679E-03  2.950000E+00  5.330000E-02  4.500000E-01  1.134681E+00
7563  2.553590E-01  4.248529E-03  1.276795E-02  2.950000E+00  5.330000E-02  5.500000E-01  1.118034E-01
7564  4.171203E-01  7.358668E-03  2.085602E-02  2.950000E+00  5.330000E-02  5.500000E-01  1.936492E-01
7565  5.295000E-01  9.500000E-03  2.647500E-02  2.950000E+00  5.330000E-02  5.500000E-01  2.500000E-01
7566  5.655772E-01  1.064894E-02  2.827886E-02  2.950000E+00  5.330000E-02  5.500000E-01  2.958040E-01
7567  5.930052E-01  1.140395E-02  2.965026E-02  2.950000E+00  5.330000E-02  5.500000E-01  3.354102E-01
7568  6.444676E-01  1.260754E-02  3.222338E-02  2.950000E+00  5.330000E-02  5.500000E-01  3.708099E-01
7569  6.401433E-01  1.370584E-02  3.200716E-02  2.950000E+00  5.330000E-02  5.500000E-01  4.031129E-01
7570  6.209402E-01  1.385641E-02  3.104701E-02  2.950000E+00  5.330000E-02  5.500000E-01  4.330127E-01
7571  6.057241E-01  1.382932E-02  3.028620E-02  2.950000E+00  5.330000E-02  5.500000E-01  4.609772E-01
7572  6.004025E-01  1.462019E-02  3.002013E-02  2.950000E+00  5.330000E-02  5.500000E-01  4.873397E-01
7573  6.127677E-01  1.537043E-02  3.063838E-02  2.950000E+00  5.330000E-02  5.500000E-01  5.123475E-01
7574  5.876645E-01  1.501333E-02  2.938323E-02  2.950000E+00  5.330000E-02  5.500000E-01  5.361903E-01
7575  5.265940E-01  1.453444E-02  2.632970E-02  2.950000E+00  5.330000E-02  5.500000E-01  5.590170E-01
7576  5.460907E-01  1.510464E-02  2.730453E-02  2.950000E+00  5.330000E-02  5.500000E-01  5.809475E-01
7577  5.105636E-01  1.565407E-02  2.552818E-02  2.950000E+00  5.330000E-02  5.500000E-01  6.020797E-01
7578  4.730962E-01  1.493988E-02  2.365481E-02  2.950000E+00  5.330000E-02  5.500000E-01  6.224950E-01
7579  5.125248E-01  1.541428E-02  2.562624E-02  2.950000E+00  5.330000E-02  5.500000E-01  6.422616E-01
7580  4.272888E-01  1.455163E-02  2.136444E-02  2.950000E+00  5.330000E-02  5.500000E-01  6.614378E-01
7581  4.257260E-01  1.496162E-02  2.128630E-02  2.950000E+00  5.330000E-02  5.500000E-01  6.800735E-01
7582  4.063594E-01  1.536066E-02  2.031797E-02  2.950000E+00  5.330000E-02  5.500000E-01  6.982120E-01
7583  3.951719E-01  1.574960E-02  1.975859E-02  2.950000E+00  5.330000E-02  5.500000E-01  7.158911E-01
7584  3.841674E-01  1.466288E-02  1.920837E-02  2.950000E+00  5.330000E-02  5.500000E-01  7.331439E-01
7585  3.435000E-01  1.500000E-02  1.717500E-02  2.950000E+00  5.330000E-02  5.500000E-01  7.500000E-01
7586  3.556493E-01  1.532971E-02  1.778246E-02  2.950000E+00  5.330000E-02  5.500000E-01  7.664855E-01
7587  3.427892E-01  1.565248E-02  1.713946E-02  2.950000E+00  5.330000E-02  5.500000E-01  7.826238E-01
7588  2.970182E-01  1.437185E-02  1.485091E-02  2.950000E+00  5.330000E-02  5.500000E-01  7.984360E-01
7589  3.125534E-01  1.465094E-02  1.562767E-02  2.950000E+00  5.330000E-02  5.500000E-01  8.139410E-01
7590  2.857272E-01  1.409566E-02  1.428636E-02  2.950000E+00  5.330000E-02  5.500000E-01  8.291562E-01
7591  2.795650E-01  1.418083E-02  1.397825E-02  2.950000E+00  5.330000E-02  5.500000E-01  8.440972E-01
7592  2.737785E-01  1.442747E-02  1.368892E-02  2.950000E+00  5.330000E-02  5.500000E-01  8.587782E-01
7593  2.469445E-01  1.362211E-02  1.234722E-02  2.950000E+00  5.330000E-02  5.500000E-01  8.732125E-01
7594  2.408436E-01  1.366614E-02  1.204218E-02  2.950000E+00  5.330000E-02  5.500000E-01  8.874120E-01
7595  2.291328E-01  1.352082E-02  1.145664E-02  2.950000E+00  5.330000E-02  5.500000E-01  9.013878E-01
7596  2.238458E-01  1.336119E-02  1.119229E-02  2.950000E+00  5.330000E-02  5.500000E-01  9.151503E-01
7597  2.388639E-01  1.393063E-02  1.194319E-02  2.950000E+00  5.330000E-02  5.500000E-01  9.287088E-01
7598  1.974583E-01  1.300060E-02  9.872916E-03  2.950000E+00  5.330000E-02  5.500000E-01  9.420722E-01
7599  1.864645E-01  1.260928E-02  9.323227E-03  2.950000E+00  5.330000E-02  5.500000E-01  9.552487E-01
7600  1.760271E-01  1.239355E-02  8.801355E-03  2.950000E+00  5.330000E-02  5.500000E-01  9.682458E-01
7601  1.977839E-01  1.353878E-02  9.889194E-03  2.950000E+00  5.330000E-02  5.500000E-01  9.810708E-01
7602  1.582019E-01  1.192476E-02  7.910094E-03  2.950000E+00  5.330000E-02  5.500000E-01  9.937303E-01
7603  1.523433E-01  1.167227E-02  7.617166E-03  2.950000E+00  5.330000E-02  5.500000E-01  1.006231E+00
7604  1.478974E-01  1.161178E-02  7.394872E-03  2.950000E+00  5.330000E-02  5.500000E-01  1.018577E+00
7605  1.455456E-01  1.175085E-02  7.277281E-03  2.950000E+00  5.330000E-02  5.500000E-01  1.030776E+00
7606  1.528793E-01  1.230543E-02  7.643964E-03  2.950000E+00  5.330000E-02  5.500000E-01  1.042833E+00
7607  1.301563E-01  1.181321E-02  6.507815E-03  2.950000E+00  5.330000E-02  5.500000E-01  1.054751E+00
7608  1.395030E-01  1.194521E-02  6.975148E-03  2.950000E+00  5.330000E-02  5.500000E-01  1.066536E+00
7609  9.897811E-02  9.919375E-03  4.948906E-03  2.950000E+00  5.330000E-02  5.500000E-01  1.078193E+00
7610  1.015623E-01  1.002547E-02  5.078117E-03  2.950000E+00  5.330000E-02  5.500000E-01  1.089725E+00
7611  1.131968E-01  1.167204E-02  5.659838E-03  2.950000E+00  5.330000E-02  5.500000E-01  1.101136E+00
7612  8.142986E-02  9.344410E-03  4.071493E-03  2.950000E+00  5.330000E-02  5.500000E-01  1.112430E+00
7613  1.110127E-01  1.101138E-02  5.550635E-03  2.950000E+00  5.330000E-02  5.500000E-01  1.123610E+00
7614  8.396636E-02  9.531317E-03  4.198318E-03  2.950000E+00  5.330000E-02  5.500000E-01  1.134681E+00
7615  1.402015E-01  3.130495E-03  7.010073E-03  2.950000E+00  5.330000E-02  6.500000E-01  1.118034E-01
7616  2.288933E-01  5.422177E-03  1.144467E-02  2.950000E+00  5.330000E-02  6.500000E-01  1.936492E-01
7617  2.810000E-01  7.000000E-03  1.405000E-02  2.950000E+00  5.330000E-02  6.500000E-01  2.500000E-01
7618  3.348501E-01  8.282512E-03  1.674251E-02  2.950000E+00  5.330000E-02  6.500000E-01  2.958040E-01
7619  3.481558E-01  8.720665E-03  1.740779E-02  2.950000E+00  5.330000E-02  6.500000E-01  3.354102E-01
7620  3.589440E-01  9.641058E-03  1.794720E-02  2.950000E+00  5.330000E-02  6.500000E-01  3.708099E-01
7621  3.708639E-01  1.048094E-02  1.854319E-02  2.950000E+00  5.330000E-02  6.500000E-01  4.031129E-01
7622  3.524723E-01  1.039230E-02  1.762362E-02  2.950000E+00  5.330000E-02  6.500000E-01  4.330127E-01
7623  3.567964E-01  1.106345E-02  1.783982E-02  2.950000E+00  5.330000E-02  6.500000E-01  4.609772E-01
7624  3.547833E-01  1.072147E-02  1.773917E-02  2.950000E+00  5.330000E-02  6.500000E-01  4.873397E-01
7625  3.473716E-01  1.127165E-02  1.736858E-02  2.950000E+00  5.330000E-02  6.500000E-01  5.123475E-01
7626  3.077732E-01  1.072381E-02  1.538866E-02  2.950000E+00  5.330000E-02  6.500000E-01  5.361903E-01
7627  2.918069E-01  1.118034E-02  1.459034E-02  2.950000E+00  5.330000E-02  6.500000E-01  5.590170E-01
7628  3.079022E-01  1.161895E-02  1.539511E-02  2.950000E+00  5.330000E-02  6.500000E-01  5.809475E-01
7629  3.022440E-01  1.204159E-02  1.511220E-02  2.950000E+00  5.330000E-02  6.500000E-01  6.020797E-01
7630  3.174724E-01  1.244990E-02  1.587362E-02  2.950000E+00  5.330000E-02  6.500000E-01  6.224950E-01
7631  2.890177E-01  1.156071E-02  1.445089E-02  2.950000E+00  5.330000E-02  6.500000E-01  6.422616E-01
7632  2.632523E-01  1.190588E-02  1.316261E-02  2.950000E+00  5.330000E-02  6.500000E-01  6.614378E-01
7633  2.596521E-01  1.142524E-02  1.298260E-02  2.950000E+00  5.330000E-02  6.500000E-01  6.800735E-01
7634  2.556852E-01  1.159032E-02  1.278426E-02  2.950000E+00  5.330000E-02  6.500000E-01  6.982120E-01
7635  2.174877E-01  1.073837E-02  1.087439E-02  2.950000E+00  5.330000E-02  6.500000E-01  7.158911E-01
7636  2.184769E-01  1.099716E-02  1.092384E-02  2.950000E+00  5.330000E-02  6.500000E-01  7.331439E-01
7637  2.281500E-01  1.140000E-02  1.140750E-02  2.950000E+00  5.330000E-02  6.500000E-01  7.500000E-01
7638  2.225874E-01  1.149728E-02  1.112937E-02  2.950000E+00  5.330000E-02  6.500000E-01  7.664855E-01
7639  2.056735E-01  1.111326E-02  1.028368E-02  2.950000E+00  5.330000E-02  6.500000E-01  7.826238E-01
7640  2.004074E-01  1.117810E-02  1.002037E-02  2.950000E+00  5.330000E-02  6.500000E-01  7.984360E-01
7641  1.828112E-01  1.074402E-02  9.140558E-03  2.950000E+00  5.330000E-02  6.500000E-01  8.139410E-01
7642  1.832435E-01  1.111069E-02  9.162176E-03  2.950000E+00  5.330000E-02  6.500000E-01  8.291562E-01
